Platypharodon extremus,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Platypharodon;extremus,
Chanodichthys erythropterus,Animalia;Chordata;Teleostei;Cypriniformes;Xenocyprididae;Chanodichthys;erythropterus,
Megalobrama amblycephala x Ancherythroculter nigrocauda,NA,
Macropodus ocellatus,Animalia;Chordata;Teleostei;Anabantiformes;Osphronemidae;Macropodus;ocellatus,
Acrossocheilus kreyenbergii,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Acrossocheilus;kreyenbergii,
Lepturichthys fimbriata,NA,
Opsariichthys sp. 'chengtui',NA,
Carcharhinus macloti,Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;macloti,
Thymallus baicalolenensis,NA,
Thymallus tugarinae,Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Thymallus;tugarinae,
Thymallus yaluensis,Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Thymallus;yaluensis,
Thymallus burejensis,Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Thymallus;burejensis,
Thymallus brevirostris,Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Thymallus;brevirostris,
Siganus canaliculatus,Animalia;Chordata;Teleostei;Acanthuriformes;Siganidae;Siganus;canaliculatus,
Tor tambra,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Tor;tambra,
Tor douronensis,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Tor;douronensis,
Squalidus sp. SX-0527,NA,
Acrossocheilus stenotaeniatus,NA,
Opsariichthys sp. YWL-2014b,NA,
Schizopygopsis malacanthus,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Schizopygopsis;malacanthus,
Petenia splendida,Animalia;Chordata;Teleostei;Cichliformes;Cichlidae;Petenia;splendida,
Chirostoma humboldtianum,Animalia;Chordata;Teleostei;Atheriniformes;Atherinopsidae;Chirostoma;humboldtianum,
Channa asiatica,Animalia;Chordata;Teleostei;Anabantiformes;Channidae;Channa;asiatica,
Microphysogobio fukiensis,Animalia;Chordata;Teleostei;Cypriniformes;Gobionidae;Microphysogobio;fukiensis,
Misgurnus anguillicaudatus x Paramisgurnus dabryanus,NA,
Taenioides cirratus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Taenioides;cirratus,
Siniperca chuatsi x Siniperca knerii,NA,
Discogobio yunnanensis,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Discogobio;yunnanensis,
Homatula potanini,Animalia;Chordata;Teleostei;Cypriniformes;Nemacheilidae;Homatula;potanini,
Siniperca knerii x Siniperca chuatsi,NA,
Odontobutis interrupta,NA,
Acanthogobius sp. 'elongata',NA,
Acanthogobius luridus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Acanthogobius;luridus,
Amblychaeturichthys hexanema,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Amblychaeturichthys;hexanema,
Myersina filifer,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Myersina;filifer,
Paratrypauchen microcephalus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Paratrypauchen;microcephalus,
Taenioides sp. HYS-2014,NA,
Periophthalmus magnuspinnatus,Animalia;Chordata;Teleostei;Gobiiformes;Oxudercidae;Periophthalmus;magnuspinnatus,
Istigobius hoshinonis,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Istigobius;hoshinonis,
Istigobius campbelli,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Istigobius;campbelli,
Gymnogobius mororanus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Gymnogobius;mororanus,
Gymnogobius opperiens,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Gymnogobius;opperiens,
Chaenogobius gulosus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Chaenogobius;gulosus,
Luciogobius saikaiensis,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Luciogobius;saikaiensis,
Mugilogobius fontinalis,NA,
Pseudogobius masago,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Pseudogobius;masago,
Pterogobius elapoides,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Pterogobius;elapoides,
Pterogobius zacalles,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Pterogobius;zacalles,
Pterogobius zonoleucus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Pterogobius;zonoleucus,
Rhinogobius brunneus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Rhinogobius;brunneus,
Rhodeus sericeus,Animalia;Chordata;Teleostei;Cypriniformes;Acheilognathidae;Rhodeus;sericeus,
Sarda orientalis,Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Sarda;orientalis,
Agonopsis vulsa,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Agonopsis;vulsa,
Artedius fenestralis,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Artedius;fenestralis,
Aspidophoroides monopterygius,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Aspidophoroides;monopterygius,
Asprocottus pulcher,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Asprocottus;pulcher,
Bathyagonus pentacanthus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Bathyagonus;pentacanthus,
Batrachocottus baicalensis,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Batrachocottus;baicalensis,
Blepsias cirrhosus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Blepsias;cirrhosus,
Careproctus melanurus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Liparidae;Careproctus;melanurus,
Comephorus baicalensis,NA,
Cottocomephorus inermis,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Cottocomephorus;inermis,
Dasycottus setiger,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Psychrolutidae;Dasycottus;setiger,
Enophrys bison,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Enophrys;bison,
Eumicrotremus orbis,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cyclopteridae;Eumicrotremus;orbis,
Furcina sp. FMNH Uncat,NA,
Hemilepidotus jordani,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Hemilepidotus;jordani,
Hemilepidotus zapus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Hemilepidotus;zapus,
Hemitripterus americanus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Hemitripterus;americanus,
Hemitripterus bolini,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Hemitripterus;bolini,
Hexagrammos decagrammus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Hexagrammidae;Hexagrammos;decagrammus,
Hypsagonus quadricornis,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Hypsagonus;quadricornis,
Icelinus filamentosus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Icelinus;filamentosus,
Icelus spiniger,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Icelus;spiniger,
Jordania zonope,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Jordaniidae;Jordania;zonope,
Liparis mucosus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Liparidae;Liparis;mucosus,
Malacocottus zonurus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Psychrolutidae;Malacocottus;zonurus,
Microcottus sellaris,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Microcottus;sellaris,
Myoxocephalus octodecemspinosus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Myoxocephalus;octodecemspinosus,
Myoxocephalus polyacanthocephalus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Myoxocephalus;polyacanthocephalus,
Nautichthys pribilovius,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Nautichthys;pribilovius,
Ophiodon elongatus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Hexagrammidae;Ophiodon;elongatus,
Orthonopias triacis,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Orthonopias;triacis,
Oxylebius pictus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Zaniolepididae;Oxylebius;pictus,
Podothecus accipenserinus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Podothecus;accipenserinus,
Porocottus camtschaticus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Porocottus;camtschaticus,
Psychrolutes phrictus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Psychrolutidae;Psychrolutes;phrictus,
Radulinus asprellus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Radulinus;asprellus,
Rastrinus scutiger,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Rastrinus;scutiger,
Rhamphocottus richardsonii,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Rhamphocottidae;Rhamphocottus;richardsonii,
Sarritor frenatus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Sarritor;frenatus,
Stellerina xyosterna,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Stellerina;xyosterna,
Triglops scepticus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Triglops;scepticus,
Cottus bairdii,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Cottus;bairdii,
Cottus carolinae,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Cottus;carolinae,
Xeneretmus latifrons,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Agonidae;Xeneretmus;latifrons,
Zaniolepis frenata,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Zaniolepididae;Zaniolepis;frenata,
Ancistrus sp. VRP-2014,NA,
Metahomaloptera omeiensis,Animalia;Chordata;Teleostei;Cypriniformes;Balitoridae;Metahomaloptera;omeiensis,
Schizothorax pseudoaksaiensis,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Schizothorax;pseudoaksaiensis,
Nemipterus hexodon,Animalia;Chordata;Teleostei;Eupercaria/misc;Nemipteridae;Nemipterus;hexodon,
Clupeidae sp. SP-2014,NA,
Psammoperca waigiensis,Animalia;Chordata;Teleostei;Carangaria/misc;Latidae;Psammoperca;waigiensis,
Pangasius sp. SP-2014,NA,
Selaroides leptolepis,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Selaroides;leptolepis,
Atule mate,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Atule;mate,
Sardinella sp. SP-2014,NA,
Pampus sp. SP-2014,NA,
Squatina formosa,Animalia;Chordata;Elasmobranchii;Squatiniformes;Squatinidae;Squatina;formosa,
Gnathopogon polytaenia,Animalia;Chordata;Teleostei;Cypriniformes;Gobionidae;Gnathopogon;polytaenia,
Cottus dzungaricus,Animalia;Chordata;Teleostei;Perciformes/Cottoidei;Cottidae;Cottus;dzungaricus,
Sillago indica,Animalia;Chordata;Teleostei;Eupercaria/misc;Sillaginidae;Sillago;indica,
Saurida umeyoshii,Animalia;Chordata;Teleostei;Aulopiformes;Synodontidae;Saurida;umeyoshii,
Pseudogobius fulvicaudus,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Pseudogobius;fulvicaudus,
Phyllopteryx dewysea,Animalia;Chordata;Teleostei;Syngnathiformes;Syngnathidae;Phyllopteryx;dewysea,
Solegnathus spinosissimus,Animalia;Chordata;Teleostei;Syngnathiformes;Syngnathidae;Solegnathus;spinosissimus,
Solegnathus lettiensis,Animalia;Chordata;Teleostei;Syngnathiformes;Syngnathidae;Solegnathus;lettiensis,
Coregonus ussuriensis,Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Coregonus;ussuriensis,
Triplophysa tibetana,Animalia;Chordata;Teleostei;Cypriniformes;Nemacheilidae;Triplophysa;tibetana,
Rhodeus lighti,Animalia;Chordata;Teleostei;Cypriniformes;Acheilognathidae;Rhodeus;lighti,
Nibea coibor,Animalia;Chordata;Teleostei;Eupercaria/misc;Sciaenidae;Nibea;coibor,
Sillago aeolus,Animalia;Chordata;Teleostei;Eupercaria/misc;Sillaginidae;Sillago;aeolus,
Himantura dalyensis,NA,
Brycon orbignyanus,Animalia;Chordata;Teleostei;Characiformes;Bryconidae;Brycon;orbignyanus,
Prochilodus lineatus,Animalia;Chordata;Teleostei;Characiformes;Prochilodontidae;Prochilodus;lineatus,
Piaractus mesopotamicus,Animalia;Chordata;Teleostei;Characiformes;Serrasalmidae;Piaractus;mesopotamicus,
Salminus brasiliensis,Animalia;Chordata;Teleostei;Characiformes;Bryconidae;Salminus;brasiliensis,
Garra imberba,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Garra;imberba,
Xenophysogobio nudicorpa,Animalia;Chordata;Teleostei;Cypriniformes;Gobionidae;Xenophysogobio;nudicorpa,
Argyrosomus amoyensis,Animalia;Chordata;Teleostei;Eupercaria/misc;Sciaenidae;Argyrosomus;amoyensis,
Ichthyomyzon fossor,Animalia;Chordata;Petromyzonti;Petromyzontiformes;Petromyzontidae;Ichthyomyzon;fossor,
Ichthyomyzon unicuspis,Animalia;Chordata;Petromyzonti;Petromyzontiformes;Petromyzontidae;Ichthyomyzon;unicuspis,
Eudontomyzon morii,Animalia;Chordata;Petromyzonti;Petromyzontiformes;Petromyzontidae;Eudontomyzon;morii,
Lampetra appendix,NA,
Ptychobarbus kaznakovi,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Ptychobarbus;kaznakovi,
Sinibrama taeniatus,Animalia;Chordata;Teleostei;Cypriniformes;Xenocyprididae;Sinibrama;taeniatus,
Drepane punctata,Animalia;Chordata;Teleostei;Acanthuriformes;Drepaneidae;Drepane;punctata,
Alosa alabamae,Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Alosa;alabamae,
Cyprinella callitaenia,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Cyprinella;callitaenia,
Cyprinodon macularius,Animalia;Chordata;Teleostei;Cyprinodontiformes;Cyprinodontidae;Cyprinodon;macularius,
Cyprinodon tularosa,Animalia;Chordata;Teleostei;Cyprinodontiformes;Cyprinodontidae;Cyprinodon;tularosa,
Erimyzon sucetta,Animalia;Chordata;Teleostei;Cypriniformes;Catostomidae;Erimyzon;sucetta,
Etheostoma cragini,Animalia;Chordata;Teleostei;Perciformes/Percoidei;Percidae;Etheostoma;cragini,
Etheostoma exile,Animalia;Chordata;Teleostei;Perciformes/Percoidei;Percidae;Etheostoma;exile,
Etheostoma microlepidum,NA,
Etheostoma okaloosae,Animalia;Chordata;Teleostei;Perciformes/Percoidei;Percidae;Etheostoma;okaloosae,
Fundulus notatus,Animalia;Chordata;Teleostei;Cyprinodontiformes;Fundulidae;Fundulus;notatus,
Iotichthys phlegethontis,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Iotichthys;phlegethontis,
Chaenobryttus gulosus,NA,
Notropis heterodon,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Notropis;heterodon,
Notropis topeka,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Notropis;topeka,
Percina rex,Animalia;Chordata;Teleostei;Perciformes/Percoidei;Percidae;Percina;rex,
Pomoxis nigromaculatus,Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Pomoxis;nigromaculatus,
Thoburnia atripinnis,Animalia;Chordata;Teleostei;Cypriniformes;Catostomidae;Thoburnia;atripinnis,
Rhinichthys obtusus,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Rhinichthys;obtusus,
Pampus sp. Li et al.,2014,NA
Chuanchia labiosa,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Chuanchia;labiosa,
Sillago asiatica,Animalia;Chordata;Teleostei;Eupercaria/misc;Sillaginidae;Sillago;asiatica,
Mobula eregoodootenkee,Animalia;Chordata;Elasmobranchii;Myliobatiformes;Mobulidae;Mobula;eregoodootenkee,
Coregonus peled,Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Coregonus;peled,
Rhinoptera steindachneri,Animalia;Chordata;Elasmobranchii;Myliobatiformes;Rhinopteridae;Rhinoptera;steindachneri,
Mobula mobular,Animalia;Chordata;Elasmobranchii;Myliobatiformes;Mobulidae;Mobula;mobular,
Mobula kuhlii,Animalia;Chordata;Elasmobranchii;Myliobatiformes;Mobulidae;Mobula;kuhlii,
Mobula munkiana,Animalia;Chordata;Elasmobranchii;Myliobatiformes;Mobulidae;Mobula;munkiana,
Mobula rochebrunei,Animalia;Chordata;Elasmobranchii;Myliobatiformes;Mobulidae;Mobula;rochebrunei,
Zapteryx exasperata,Animalia;Chordata;Elasmobranchii;Rhinopristiformes;Trygonorrhinidae;Zapteryx;exasperata,
Micropterus punctulatus,Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Micropterus;punctulatus,
Lepomis megalotis,Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Lepomis;megalotis,
Etheostoma swaini,Animalia;Chordata;Teleostei;Perciformes/Percoidei;Percidae;Etheostoma;swaini,
Notropis longirostris,Animalia;Chordata;Teleostei;Cypriniformes;Leuciscidae;Notropis;longirostris,
Ambloplites ariommus,Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Ambloplites;ariommus,
Lepomis miniatus,Animalia;Chordata;Teleostei;Centrarchiformes;Centrarchidae;Lepomis;miniatus,
Narcine entemedor,Animalia;Chordata;Elasmobranchii;Torpediniformes;Narcinidae;Narcine;entemedor,
Triplophysa robusta,Animalia;Chordata;Teleostei;Cypriniformes;Nemacheilidae;Triplophysa;robusta,
Ctenopharyngodon idellus x Elopichthys bambusa,NA,
Oreochromis niloticus x Oreochromis aureus,NA,
Piaractus sp. HC-2014,NA,
Platysmacheilus nudiventris,Animalia;Chordata;Teleostei;Cypriniformes;Gobionidae;Platysmacheilus;nudiventris,
Hemibagrus sp. RCH-2015,NA,
Atlantoraja castelnaui,Animalia;Chordata;Elasmobranchii;Rajiformes;Arhynchobatidae;Atlantoraja;castelnaui,
Hemibarbus sp. 090914,Animalia;Chordata;Teleostei;Cypriniformes;Gobionidae;Hemibarbus ,
Pseudocarcharias kamoharai,Animalia;Chordata;Elasmobranchii;Lamniformes;Pseudocarchariidae;Pseudocarcharias;kamoharai,
Hypostomus plecostomus,Animalia;Chordata;Teleostei;Siluriformes;Loricariidae;Hypostomus;plecostomus,
Platydoras armatulus,Animalia;Chordata;Teleostei;Siluriformes;Doradidae;Platydoras;armatulus,
Hemibagrus sp. SWH,NA,
Ponticola kessleri,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Ponticola;kessleri,
Hucho hucho,Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Hucho;hucho,
Cirrhinus mrigala x Labeo rohita,NA,
Epinephelus fuscoguttatus x Epinephelus lanceolatus,NA,
Sciaena umbra,Animalia;Chordata;Teleostei;Eupercaria/misc;Sciaenidae;Sciaena;umbra,
Pseudogobius taijiangensis,Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Pseudogobius;taijiangensis,
Oreochromis esculentus,Animalia;Chordata;Teleostei;Cichliformes;Cichlidae;Oreochromis;esculentus,
Cephalopholis hemistiktos,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Cephalopholis;hemistiktos,
Cephalopholis microprion,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Cephalopholis;microprion,
Cephalopholis oligosticta,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Cephalopholis;oligosticta,
Cephalopholis spiloparaea,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Cephalopholis;spiloparaea,
Epinephelus bilobatus,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Epinephelus;bilobatus,
Epinephelus bontoides,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Epinephelus;bontoides,
Epinephelus chabaudi,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Epinephelus;chabaudi,
Epinephelus faveatus,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Epinephelus;faveatus,
Epinephelus irroratus,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Epinephelus;irroratus,
Epinephelus longispinis,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Epinephelus;longispinis,
Epinephelus poecilonotus,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Epinephelus;poecilonotus,
Epinephelus polylepis,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Epinephelus;polylepis,
Epinephelus posteli,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Epinephelus;posteli,
Epinephelus cf. stictus KYM-2014,NA,
Epinephelus summana,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Epinephelus;summana,
Gonioplectrus hispanus,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Gonioplectrus;hispanus,
Hyporthodus haifensis,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Hyporthodus;haifensis,
Plectropomus pessuliferus,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Plectropomus;pessuliferus,
Plectropomus punctatus,Animalia;Chordata;Teleostei;Perciformes/Serranoidei;Epinephelidae;Plectropomus;punctatus,
Oreochromis variabilis,Animalia;Chordata;Teleostei;Cichliformes;Cichlidae;Oreochromis;variabilis,
Diptychus maculatus,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Diptychus;maculatus,
Neolissochilus hexagonolepis,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Neolissochilus;hexagonolepis,
Grundulus bogotensis,Animalia;Chordata;Teleostei;Characiformes;Characidae;Grundulus;bogotensis,
Takifugu flavidus x Takifugu rubripes,NA,
Schizopygopsis pylzovi,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Schizopygopsis;pylzovi,
Schizopygopsis kialingensis,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Schizopygopsis;kialingensis,
Schizothorax davidi,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Schizothorax;davidi,
Megaleporinus piavussu,Animalia;Chordata;Teleostei;Characiformes;Anostomidae;Megaleporinus;piavussu,
Carcharhinus amboinensis,Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;amboinensis,
Ageneiosus pardalis,Animalia;Chordata;Teleostei;Siluriformes;Auchenipteridae;Ageneiosus;pardalis,
Decapterus macarellus,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Decapterus;macarellus,
Bangana decora,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Bangana;decora,
Parasinilabeo assimilis,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Parasinilabeo;assimilis,
Vanmanenia pingchowensis,Animalia;Chordata;Teleostei;Cypriniformes;Gastromyzontidae;Vanmanenia;pingchowensis,
Pseudanthias dispar,NA,
Poeciliopsis occidentalis,Animalia;Chordata;Teleostei;Cyprinodontiformes;Poeciliidae;Poeciliopsis;occidentalis,
Lagocephalus suezensis,Animalia;Chordata;Teleostei;Tetraodontiformes;Tetraodontidae;Lagocephalus;suezensis,
Centropyge interrupta,Animalia;Chordata;Teleostei;Acanthuriformes;Pomacanthidae;Centropyge;interrupta,
Ichthyoelephas longirostris,Animalia;Chordata;Teleostei;Characiformes;Prochilodontidae;Ichthyoelephas;longirostris,
Curimata mivartii,Animalia;Chordata;Teleostei;Characiformes;Curimatidae;Curimata;mivartii,
Megalobrama amblycephala x Megalobrama hoffmanni,NA,
Brycon henni,Animalia;Chordata;Teleostei;Characiformes;Bryconidae;Brycon;henni,
Chaetodontoplus conspicillatus,Animalia;Chordata;Teleostei;Acanthuriformes;Pomacanthidae;Chaetodontoplus;conspicillatus,
Triplophysa yarkandensis,NA,
Herzensteinia microcephalus,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Herzensteinia;microcephalus,
Scolecenchelys fuscogularis,Animalia;Chordata;Teleostei;Anguilliformes;Ophichthidae;Scolecenchelys;fuscogularis,
Cynoglossus trigrammus,Animalia;Chordata;Teleostei;Pleuronectiformes;Cynoglossidae;Cynoglossus;trigrammus,
Cyprinodon nevadensis,Animalia;Chordata;Teleostei;Cyprinodontiformes;Cyprinodontidae;Cyprinodon;nevadensis,
Acheilognathus barbatus,Animalia;Chordata;Teleostei;Cypriniformes;Acheilognathidae;Acheilognathus;barbatus,
Devario laoensis,Animalia;Chordata;Teleostei;Cypriniformes;Danionidae;Devario;laoensis,
Psettina iijimae,Animalia;Chordata;Teleostei;Pleuronectiformes;Bothidae;Psettina;iijimae,
Arnoglossus tenuis,Animalia;Chordata;Teleostei;Pleuronectiformes;Bothidae;Arnoglossus;tenuis,
Schizothorax lantsangensis,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Schizothorax;lantsangensis,
Drepane longimana,Animalia;Chordata;Teleostei;Acanthuriformes;Drepaneidae;Drepane;longimana,
Cyprinus carpio 'Furong' x Carassius auratus red var.,NA,
Apolemichthys kingi,Animalia;Chordata;Teleostei;Acanthuriformes;Pomacanthidae;Apolemichthys;kingi,
Oncorhynchus mykiss x Salmo salar,NA,
Pterophyllum scalare,Animalia;Chordata;Teleostei;Cichliformes;Cichlidae;Pterophyllum;scalare,
Onychostoma gerlachi,Animalia;Chordata;Teleostei;Cypriniformes;Cyprinidae;Onychostoma;gerlachi,
Tachysurus fulvidraco x Tachysurus vachelli,Animalia;Chordata;Teleostei;Siluriformes;Bagridae;Tachysurus,
Pampus minor,Animalia;Chordata;Teleostei;Scombriformes;Stromateidae;Pampus;minor,
Epinephelus coioides x Epinephelus lanceolatus,NA,
Polydactylus sextarius,Animalia;Chordata;Teleostei;Carangaria/misc;Polynemidae;Polydactylus;sextarius,
Hyporhamphus intermedius,Animalia;Chordata;Teleostei;Beloniformes;Hemiramphidae;Hyporhamphus;intermedius,
Glyptothorax laosensis,Animalia;Chordata;Teleostei;Siluriformes;Sisoridae;Glyptothorax;laosensis,
Boleophthalmus sp. JZ-2015,NA,
Triplophysa strauchii,Animalia;Chordata;Teleostei;Cypriniformes;Nemacheilidae;Triplophysa;strauchii,
Parachaenichthys charcoti,Animalia;Chordata;Teleostei;Perciformes/Notothenioidei;Bathydraconidae;Parachaenichthys;charcoti,
Oostethus manadensis,NA,
Symphysodon discus,Animalia;Chordata;Teleostei;Cichliformes;Cichlidae;Symphysodon;discus,
Hemiculterella sauvagei,Animalia;Chordata;Teleostei;Cypriniformes;Xenocyprididae;Hemiculterella;sauvagei,
Sinobdella sinensis,Animalia;Chordata;Teleostei;Synbranchiformes;Mastacembelidae;Sinobdella;sinensis,
Pristis pectinata,Animalia;Chordata;Elasmobranchii;Rhinopristiformes;Pristidae;Pristis;pectinata,
Devario chrysotaeniatus,Animalia;Chordata;Teleostei;Cypriniformes;Danionidae;Devario;chrysotaeniatus,
Alepes djedaba,Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Alepes;djedaba,
Crocodilichthys gracilis,Animalia;Chordata;Teleostei;Blenniiformes;Tripterygiidae;Crocodilichthys;gracilis,
Enneanectes glendae,Animalia;Chordata;Teleostei;Blenniiformes;Tripterygiidae;Enneanectes;glendae,
